
> ppthub@0.1.0 generate-embeddings /Users/ameureka/Desktop/mksaas-ai-ppt-blog
> tsx scripts/generate-embeddings.ts

[Embeddings] ✗ ppt_7c4a8f59_a619: PowerPoint 演示文稿...
[Embedding] API error: 403
[Embeddings] ✗ ppt_81639905_0575: 开学...
[Embedding] API error: 403
[Embeddings] ✗ ppt_b7e447cc_0c82: 九一八事变...
[Embedding] API error: 403
[Embeddings] ✗ ppt_5807f3c4_06f7: 企业培训...
[Embedding] API error: 403
[Embeddings] ✗ ppt_23348e29_ed41: 商务汇报...
[Embedding] API error: 403
[Embeddings] ✗ ppt_60263220_c69a: 自我介绍...
[Embedding] API error: 403
[Embeddings] ✗ ppt_05e0140c_ee3f: 商务汇报...
[Embedding] API error: 403
[Embeddings] ✗ ppt_e724f039_9033: 红色英雄故事...
[Embedding] API error: 403
[Embeddings] ✗ ppt_88060380_9ec6: 时尚模特摄影背景的欧美风时尚画册PPT模板...
[Embedding] API error: 403
[Embeddings] ✗ ppt_400b0b5d_65ad: 月度工作总结...
[Embedding] API error: 403
[Embeddings] ✗ ppt_9b0d50e1_0c2e: 读书分享...
[Embedding] API error: 403
[Embeddings] ✗ ppt_31cb8b63_20d4: 老师介绍...
[Embedding] API error: 403
[Embeddings] ✗ ppt_5b8f5a7b_f2d2: 企业培训...
[Embedding] API error: 403
[Embeddings] ✗ ppt_7ddcdf02_54a1: 大学开学...
[Embedding] API error: 403
[Embeddings] ✗ ppt_946b3ca1_a9a6: 励志商务风...
[Embedding] API error: 403
[Embeddings] ✗ ppt_86693b9b_b5e7: 商务汇报...
[Embedding] API error: 403
[Embeddings] ✗ ppt_5c36f16a_e81e: 九一八事变...
[Embedding] API error: 403
[Embeddings] ✗ ppt_0a335b39_a0cf: 蓝色商务...
[Embedding] API error: 403
[Embeddings] ✗ ppt_80a75410_02c2: 红色主题...
[Embedding] API error: 403
[Embeddings] ✗ ppt_2cfb2d9d_fe1c: 冬季安全...
[Embedding] Request failed: TypeError: fetch failed
    at node:internal/deps/undici/undici:13502:13
    at async generateEmbedding (/Users/ameureka/Desktop/mksaas-ai-ppt-blog/src/lib/embedding.ts:40:22)
    at async main (/Users/ameureka/Desktop/mksaas-ai-ppt-blog/scripts/generate-embeddings.ts:31:23) {
  [cause]: Error: read ECONNRESET
      at TLSWrap.onStreamRead (node:internal/stream_base_commons:216:20) {
    errno: -54,
    code: 'ECONNRESET',
    syscall: 'read'
  }
}
[Embeddings] ✗ ppt_785a547f_a406: 幼儿教育...
[Embedding] API error: 403
[Embeddings] ✗ ppt_93edb8a8_b63e: 励志商务风...
[Embedding] API error: 403
[Embeddings] ✗ ppt_87d80304_3fed: 年终工作总结...
[Embedding] API error: 403
[Embeddings] ✗ ppt_7e01a5a4_7e5a: 暑期夏令营...
[Embedding] API error: 403
[Embeddings] ✗ ppt_64ef275d_c35c: 岗位竞聘...
[Embedding] API error: 403
[Embeddings] ✗ ppt_a68af404_749c: 商务汇报...
[Embedding] API error: 403
[Embeddings] ✗ ppt_2afabd6c_25a2: 蓝色商务...
[Embedding] API error: 403
[Embeddings] ✗ ppt_d477a3d9_d070: 商务汇报...
Error: read ECONNRESET
    at TLSWrap.onStreamRead (node:internal/stream_base_commons:216:20) {
  errno: -54,
  code: 'ECONNRESET',
  syscall: 'read'
}

> ppthub@0.1.0 generate-embeddings /Users/ameureka/Desktop/mksaas-ai-ppt-blog
> tsx scripts/generate-embeddings.ts

[Embeddings] Found 1204 PPTs without embedding
[Embeddings] ✓ ppt_dd9d4ae7_4635: 企业介绍...
[Embeddings] ✓ ppt_2ca5d44a_a1b5: 学术汇报...
[Embeddings] ✓ ppt_5630c177_a5f2: 年终总结...
[Embeddings] ✓ ppt_6bab9da5_9357: 商务汇报...
[Embeddings] ✓ ppt_4a0b79c3_f3ac: 励志商务风...
[Embeddings] ✓ ppt_ee9b6bbc_dd23: 工作总结...
[Embeddings] ✓ ppt_ef9bfde4_de4f: 商务汇报...
[Embeddings] ✓ ppt_3e904272_23d7: 活动数据分析...
[Embeddings] ✓ ppt_59808717_da1c: 小学毕业...
[Embeddings] ✓ ppt_06204277_30c0: 企业介绍...
[Embeddings] ✓ ppt_db4de599_7b63: 中国风...
[Embeddings] ✓ ppt_f6bcdd05_1f2c: 九一八事变...
[Embeddings] ✓ ppt_37278a27_2105: 商务汇报...
[Embeddings] ✓ ppt_63766576_bf16: 企业介绍...
[Embeddings] ✓ ppt_02d197a5_6032: 弥散风...
[Embeddings] ✓ ppt_517d2092_8cad: PowerPoint 演示文稿...
[Embeddings] ✓ ppt_d707d41f_5591: 樱花季节...
[Embeddings] ✓ ppt_fd5993ad_e4d9: 励志商务风...
[Embeddings] ✓ ppt_4327f04c_d673: 开学...
[Embeddings] ✓ ppt_3b9fbd12_4c95: 开学典礼...
[Embeddings] ✓ ppt_4ee7537c_3851: 商务汇报...
[Embeddings] ✓ ppt_098ed681_9c95: 校园活动...
[Embeddings] ✓ ppt_2cf3bdc8_4f48: 转正述职...
[Embeddings] ✓ ppt_af4ac722_38b7: 情绪管理...
[Embeddings] ✓ ppt_2c02f482_cb1a: 商务汇报...
[Embeddings] ✓ ppt_e345883e_ba73: 九一八事变...
[Embeddings] ✓ ppt_2c7061ec_bcf6: 商务汇报...
[Embeddings] ✓ ppt_d5859cad_c065: 孟菲斯...
[Embeddings] ✓ ppt_d1e6c0f1_96aa: 商务汇报...
[Embeddings] ✓ ppt_81e3e2b1_682c: 新学期...
[Embeddings] ✓ ppt_69b5e8e3_c552: 新生军训...
[Embeddings] ✓ ppt_6a92380d_9779: 年终总结...
[Embeddings] ✓ ppt_2d2252d5_8fa8: 小学毕业...
[Embeddings] ✓ ppt_8656d585_19b8: 年终复盘总结...
[Embeddings] ✓ ppt_a3efb539_23cb: 开学典礼...
[Embeddings] ✓ ppt_6b0cdd03_46dc: 商务汇报...
[Embeddings] ✓ ppt_72ebb0d8_f4a6: 多元创意...
[Embeddings] ✓ ppt_c0b81537_122c: 开学...
[Embeddings] ✓ ppt_789a384a_7ce4: 学术汇报...
[Embeddings] ✓ ppt_5a195074_ee85: 智慧养老...
[Embeddings] ✓ ppt_9acbbec0_a55e: 中国古风...
[Embeddings] ✓ ppt_596c92b7_90d7: 蓝色商务...
[Embeddings] ✓ ppt_0f3f827e_5369: 年终总结...
[Embeddings] ✓ ppt_7b611c28_88fc: 蓝色商务...
[Embeddings] ✓ ppt_3c931c80_35e2: 蓝色商务...
[Embeddings] ✓ ppt_a23b3780_6b06: 年终总结...
[Embeddings] ✓ ppt_d5d911fd_4a8f: 年终总结...
[Embeddings] ✓ ppt_410fda76_9b77: 商务汇报...
[Embeddings] ✓ ppt_0313d2ba_8af2: 校园活动...
[Embeddings] ✓ ppt_2284e3a6_b648: 新学期...
[Embeddings] ✓ ppt_a56de5ef_f672: 年终总结...
[Embeddings] ✓ ppt_1455604a_07b2: 学术答辩...
[Embeddings] ✓ ppt_e2f48f9a_bd84: 蓝色简约曲线背景的商务工作总结PPT模板...
[Embeddings] ✓ ppt_541a3141_f354: 蓝色商务...
[Embeddings] ✓ ppt_6c609c26_c2e1: 蓝色商务...
[Embeddings] ✓ ppt_c034332b_64ac: 商务汇报...
[Embeddings] ✓ ppt_7c6fbeb1_efec: 褐色书籍枫叶背景的“读万卷书行万里路”读书分享好书推荐PPT...
[Embeddings] ✓ ppt_28f8a49e_36d9: 蓝色商务...
[Embeddings] ✓ ppt_86bd1dc0_400b: 三好学生竞选...
[Embeddings] ✓ ppt_d59e6126_b2c3: 年终总结...
[Embeddings] ✓ ppt_2665543f_ec3a: 褐色时尚女性背景的欧美风商务汇报PPT模板...
[Embeddings] ✓ ppt_91f057ee_ca77: 欧美高端...
[Embeddings] ✓ ppt_3ca5a48d_077c: 九一八事变...
[Embeddings] ✓ ppt_696bb516_30d7: 开学...
[Embeddings] ✓ ppt_0114e643_07d6: 企业培训...
[Embeddings] ✓ ppt_2575441b_c3ba: 简约工作总结...
[Embeddings] ✓ ppt_550e5783_ca9a: 简约风商务工作汇报...
[Embeddings] ✓ ppt_d4109da4_cfb0: 旅行画册...
[Embeddings] ✓ ppt_5369fac2_95df: 冬季安全...
[Embeddings] ✓ ppt_01771dd7_3aa5: 财务述职报告...
[Embeddings] ✓ ppt_10fd6778_5d1b: 年终总结...
[Embeddings] ✓ ppt_954e83ff_834f: 红色主题...
[Embeddings] ✓ ppt_9d08adff_8efe: 商务汇报...
[Embeddings] ✓ ppt_9cb6ca71_cc17: 九一八事变...
[Embeddings] ✓ ppt_64d0be53_5c7e: 自我介绍...
[Embeddings] ✓ ppt_a885c36b_d6a6: 岗位竞聘...
[Embeddings] ✓ ppt_1a965e36_aea8: 企业培训...
[Embeddings] ✓ ppt_816813af_a7da: 商务汇报...
[Embeddings] ✓ ppt_9258303d_0de6: 红色英雄故事...
[Embeddings] ✓ ppt_5bdf813d_083a: 蓝色古典花纹古建筑背景的“文化中国”中国风通用PPT模板...
[Embeddings] ✓ ppt_6d8789f5_ed51: 开学...
[Embeddings] ✓ ppt_efaca2d4_ab9a: 九一八事变...
[Embeddings] ✓ ppt_647022ee_99b5: 欧美高端...
[Embeddings] ✓ ppt_ef5b9592_6fc4: 商务汇报...
[Embeddings] ✓ ppt_3ddb47c6_9271: 岗位竞聘...
[Embeddings] ✓ ppt_e426979f_d5d2: 老师介绍...
[Embeddings] ✓ ppt_ea4c1df3_a1e5: 工作汇报...
[Embeddings] ✓ ppt_59e8e93f_7c53: 员工述职报告...
[Embeddings] ✓ ppt_591e7fb6_8ddd: 商务汇报...
[Embeddings] ✓ ppt_55bab8bf_9a76: 自我介绍...
[Embeddings] ✓ ppt_6e81a7ae_0cbc: 作品集...
[Embeddings] ✓ ppt_f9c36830_91fe: 互联网产品介绍...
[Embeddings] ✓ ppt_7c4a8f59_a619: PowerPoint 演示文稿...
[Embeddings] ✓ ppt_81639905_0575: 开学...
[Embeddings] ✓ ppt_b7e447cc_0c82: 九一八事变...
[Embeddings] ✓ ppt_5807f3c4_06f7: 企业培训...
[Embeddings] ✓ ppt_23348e29_ed41: 商务汇报...
[Embeddings] ✓ ppt_60263220_c69a: 自我介绍...
[Embeddings] ✓ ppt_05e0140c_ee3f: 商务汇报...
[Embeddings] ✓ ppt_e724f039_9033: 红色英雄故事...
[Embeddings] ✓ ppt_88060380_9ec6: 时尚模特摄影背景的欧美风时尚画册PPT模板...
[Embeddings] ✓ ppt_400b0b5d_65ad: 月度工作总结...
[Embeddings] ✓ ppt_9b0d50e1_0c2e: 读书分享...
[Embeddings] ✓ ppt_31cb8b63_20d4: 老师介绍...
[Embeddings] ✓ ppt_5b8f5a7b_f2d2: 企业培训...
[Embeddings] ✓ ppt_7ddcdf02_54a1: 大学开学...
[Embeddings] ✓ ppt_946b3ca1_a9a6: 励志商务风...
[Embeddings] ✓ ppt_86693b9b_b5e7: 商务汇报...
[Embeddings] ✓ ppt_5c36f16a_e81e: 九一八事变...
[Embeddings] ✓ ppt_0a335b39_a0cf: 蓝色商务...
[Embeddings] ✓ ppt_80a75410_02c2: 红色主题...
[Embeddings] ✓ ppt_2cfb2d9d_fe1c: 冬季安全...
[Embeddings] ✓ ppt_785a547f_a406: 幼儿教育...
[Embeddings] ✓ ppt_93edb8a8_b63e: 励志商务风...
[Embeddings] ✓ ppt_87d80304_3fed: 年终工作总结...
[Embeddings] ✓ ppt_7e01a5a4_7e5a: 暑期夏令营...
[Embeddings] ✓ ppt_64ef275d_c35c: 岗位竞聘...
[Embeddings] ✓ ppt_a68af404_749c: 商务汇报...
[Embeddings] ✓ ppt_2afabd6c_25a2: 蓝色商务...
[Embeddings] ✓ ppt_d477a3d9_d070: 商务汇报...
[Embeddings] ✓ ppt_19ddb885_3a9d: 智慧养老...
[Embeddings] ✓ ppt_95c00974_96b6: 励志商务风...
[Embeddings] ✓ ppt_91dcfb2d_e922: 商务汇报...
[Embeddings] ✓ ppt_90f04558_ad3e: 简约商务...
[Embeddings] ✓ ppt_91217ef5_53f3: 商务汇报...
[Embeddings] ✓ ppt_03941189_d06e: 企业宣传...
[Embeddings] ✓ ppt_36c3a7cf_1335: 岗位竞聘...
[Embeddings] ✓ ppt_2d0878b2_aa44: 简约商务...
[Embeddings] ✓ ppt_290d87c1_fa40: 开学主题...
[Embeddings] ✓ ppt_38f20cb0_b307: 工作汇报...
[Embeddings] ✓ ppt_3b61bd2d_12e5: 作品集...
[Embeddings] ✓ ppt_792a3ad7_5095: 红色写字楼背景的商务风项目进度汇报PPT模板...
[Embeddings] ✓ ppt_6d9617d5_acdd: 商业计划书...
[Embeddings] ✓ ppt_7e542237_e1bb: 开学主题...
[Embeddings] ✓ ppt_d03a9604_9a1e: 艺术感...
[Embeddings] ✓ ppt_0dc407dc_d8a2: 开学主题...
[Embeddings] ✓ ppt_1e72acf7_c978: 简约商务...
[Embeddings] ✓ ppt_28b39a8c_30a5: 述职报告...
[Embeddings] ✓ ppt_5e17a9fa_9884: 岗位竞聘...
[Embeddings] ✓ ppt_8a355f88_5f04: 老师介绍...
[Embeddings] ✓ ppt_ebd606be_753b: 商务汇报...
[Embeddings] ✓ ppt_9e143f5e_af79: 自我介绍...
[Embeddings] ✓ ppt_77e31e96_0017: 工作复盘总结...
[Embeddings] ✓ ppt_2ed749d2_ccb5: 笔墨纸砚背景的淡雅简约中国风通用商务汇报PPT模板...
[Embeddings] ✓ ppt_1ca9fdc0_5f38: 红色英雄故事...
[Embeddings] ✓ ppt_5543ad61_e71b: 红色主题...
[Embeddings] ✓ ppt_cb28b9e6_7ba6: 入职培训...
[Embeddings] ✓ ppt_a4a37dc3_b61c: 大学开学...
[Embeddings] ✓ ppt_4e55d265_443b: 企业培训...
[Embeddings] ✓ ppt_74e43186_3e03: 开学...
[Embeddings] ✓ ppt_99b0a1d7_09b9: 九一八事变...
[Embeddings] ✓ ppt_a1112950_4ed3: 商务汇报...
[Embeddings] ✓ ppt_7c0b8d24_7e55: 年终总结...
[Embeddings] ✓ ppt_282c64f0_1a22: 橙色圆点圆环背景的简约商务风工作总结汇报PPT模板下载...
[Embeddings] ✓ ppt_3fc443c8_7235: 自我介绍...
[Embeddings] ✓ ppt_5e501abe_bc01: 商务汇报...
[Embeddings] ✓ ppt_9f429f42_c145: 岗位竞聘...
[Embeddings] ✓ ppt_39765b9f_2ea5: 老师介绍...
[Embeddings] ✓ ppt_497a4823_8552: 商务汇报...
[Embeddings] ✓ ppt_4e67e3d2_551b: 人力资源部年终工作总结...
[Embeddings] ✓ ppt_50da8139_868b: 九一八事变...
[Embeddings] ✓ ppt_4542ef80_af84: 开学...
[Embeddings] ✓ ppt_e4699f29_2854: 商务汇报...
[Embeddings] ✓ ppt_a7bdaa17_c315: 企业培训...
[Embeddings] ✓ ppt_8b0392f2_dcc5: 商业年中工作汇报...
[Embeddings] ✓ ppt_77dc1bf5_3199: 自我介绍...
[Embeddings] ✓ ppt_85478097_9766: 岗位竞聘...
[Embeddings] ✓ ppt_99089139_74a0: 九一八事变...
[Embeddings] ✓ ppt_6a47f469_f048: 商务汇报...
[Embeddings] ✓ ppt_66c0df08_38b3: 商务汇报...
[Embeddings] ✓ ppt_0316e7b1_bed8: 企业培训...
[Embeddings] ✓ ppt_5f6e0cb9_38b3: 冬季安全...
[Embeddings] ✓ ppt_40d1eb38_78ee: 红色主题...
[Embeddings] ✓ ppt_80ec9b15_3790: 年终总结...
[Embeddings] ✓ ppt_1e9c49b5_cc5a: 季度工作总结...
[Embeddings] ✓ ppt_68257de2_837e: 唯美古风...
[Embeddings] ✓ ppt_d482e0ab_c469: 欧美高端...
[Embeddings] ✓ ppt_643ffb1d_abce: 开学...
[Embeddings] ✓ ppt_c02da3e1_d0ec: 读书分享...
[Embeddings] ✓ ppt_74e00422_1db3: 年终总结...
[Embeddings] ✓ ppt_c2fa318f_2194: 商务汇报...
[Embeddings] ✓ ppt_66752dda_a559: 红色英雄故事...
[Embeddings] ✓ ppt_2c5eedb1_9fa7: 商务汇报...
[Embeddings] ✓ ppt_66b768a8_590b: 自我介绍...
[Embeddings] ✓ ppt_e8b7bf5d_76d0: 岗位竞聘...
[Embeddings] ✓ ppt_ad7bf956_f581: 开学...
[Embeddings] ✓ ppt_c90a36cc_f7f1: 九一八事变...
[Embeddings] ✓ ppt_3ffc66b3_e236: 商务工作总结...
[Embeddings] ✓ ppt_035687bc_98dc: 企业培训...
[Embeddings] ✓ ppt_10d0e4f1_5d41: 消防安全...
[Embeddings] ✓ ppt_ee76bc4f_2917: 蓝色商务...
[Embeddings] ✓ ppt_3f27d5e6_24af: 岗位竞聘...
[Embeddings] ✓ ppt_50f08708_59dc: 交通安全...
[Embeddings] ✓ ppt_c11ff339_974b: 情绪管理...
[Embeddings] ✓ ppt_5902db86_a99b: 智慧养老...
[Embeddings] ✓ ppt_faa556c2_3989: 暑期夏令营...
[Embeddings] ✓ ppt_2c21c26e_571e: 个人简历...
[Embeddings] ✓ ppt_141ac518_6ce6: 小清新...
[Embeddings] ✓ ppt_d81f63f8_643c: 校园活动...
[Embeddings] ✓ ppt_bd83a573_3b28: 公司年度会议...
[Embeddings] ✓ ppt_0b32e1d6_c7e5: 岗位竞聘...
[Embeddings] ✓ ppt_e237e718_84d7: 情绪管理...
[Embeddings] ✓ ppt_62528baa_b039: 简约商务...
[Embeddings] ✓ ppt_d598032c_2ad5: 消防安全知识...
[Embeddings] ✓ ppt_255f94c0_833b: 校园活动...
[Embeddings] ✓ ppt_75f8fb5d_cf6e: 小清新...
[Embeddings] ✓ ppt_3d14f8f5_ab22: 励志商务风...
[Embeddings] ✓ ppt_05c89a64_fe34: 简约商务...
[Embeddings] ✓ ppt_2061566c_900d: 商务汇报...
[Embeddings] ✓ ppt_4a243198_13db: 企业培训...
[Embeddings] ✓ ppt_1fbfa333_b8d4: 大学开学...
[Embeddings] ✓ ppt_185604fa_af1c: 暑期夏令营...
[Embeddings] ✓ ppt_5c5aa12a_e467: 述职报告...
[Embeddings] ✓ ppt_e1dd4178_4250: 智慧养老...
[Embeddings] ✓ ppt_d98d8861_a113: 商务汇报...
[Embeddings] ✓ ppt_0c89c020_59e9: 艺术感...
[Embeddings] ✓ ppt_94a6c1a2_ae10: 设计行业...
[Embeddings] ✓ ppt_792c1951_94cb: 简约商务...
[Embeddings] ✓ ppt_bd3b82e5_784c: 商务汇报...
[Embeddings] ✓ ppt_b19e3699_b375: 九一八事变...
[Embeddings] ✓ ppt_57074238_b2a4: 商务汇报...
[Embeddings] ✓ ppt_b2dadae7_2713: 工作总结...
[Embeddings] ✓ ppt_53910ae9_a2d7: 简约商务...
[Embeddings] ✓ ppt_63b12220_0a40: 校园活动...
[Embeddings] ✓ ppt_de6a64fa_942c: 商务汇报...
[Embeddings] ✓ ppt_614c4953_0771: 简约商务...
[Embeddings] ✓ ppt_f45fb008_58c6: 电商总结...
[Embeddings] ✓ ppt_71f01288_0e82: 商务汇报...
[Embeddings] ✓ ppt_72133850_df06: 励志商务风...
[Embeddings] ✓ ppt_faca78ff_60b9: 九一八事变...
[Embeddings] ✓ ppt_a4a59936_4b9f: 企业培训...
[Embeddings] ✓ ppt_ebc57558_550a: 工作汇报...
[Embeddings] ✓ ppt_35eabd04_865e: 岗位竞聘...
[Embeddings] ✓ ppt_16180845_0ea0: 年中述职报告...
[Embeddings] ✓ ppt_3419faf1_06e4: 红色英雄故事...
[Embeddings] ✓ ppt_5e60ecbc_7c96: 个人简历...
[Embeddings] ✓ ppt_7139175c_9756: 企业培训...
[Embeddings] ✓ ppt_ff07abdf_6e09: 卡通可爱...
[Embeddings] ✓ ppt_9a2f2db0_c6b6: 商务汇报...
[Embeddings] ✓ ppt_768c1e3a_d91d: 励志商务风...
[Embeddings] ✓ ppt_3e99d3d8_4016: 年终总结...
[Embeddings] ✓ ppt_f472287f_3400: 智慧养老...
[Embeddings] ✓ ppt_9f29bc5a_5929: 企业宣传...
[Embeddings] ✓ ppt_1cf00c1b_c85a: 工作汇报...
[Embeddings] ✓ ppt_8485a651_0cec: 个人简历...
[Embeddings] ✓ ppt_4dcb29f7_c40e: 企业培训...
[Embeddings] ✓ ppt_c624eaec_497e: 励志商务风...
[Embeddings] ✓ ppt_8a1c58d3_79d5: 励志商务风...
[Embeddings] ✓ ppt_82224f4c_56e3: 读书分享...
[Embeddings] ✓ ppt_4be99b66_3aba: 年终总结...
[Embeddings] ✓ ppt_37d88b07_de94: 商务汇报...
[Embeddings] ✓ ppt_e9ad9185_bfe0: 卡通可爱...
[Embeddings] ✓ ppt_3103df53_fdd7: 励志商务风...
[Embeddings] ✓ ppt_88e9e39c_5475: 述职报告...
[Embeddings] ✓ ppt_c4e0d674_411c: 红色英雄故事...
[Embeddings] ✓ ppt_04c98070_c963: PowerPoint 演示文稿...
[Embeddings] ✓ ppt_4e489296_14ca: 开学...
[Embeddings] ✓ ppt_e4e6ac4d_6c50: 商务汇报...
[Embeddings] ✓ ppt_9114e9ad_6472: 工作汇报...
[Embeddings] ✓ ppt_45e4703b_e60c: 企业培训...
[Embeddings] ✓ ppt_d25a2282_766f: 年终总结...
[Embeddings] ✓ ppt_ae4f37bc_858e: 商业计划书...
[Embeddings] ✓ ppt_d2b4c4b3_5b83: 消防安全...
[Embeddings] ✓ ppt_aa6188d3_eab2: 商务汇报...
[Embeddings] ✓ ppt_b7e6672a_3124: 企业培训...
[Embeddings] ✓ ppt_8c913dc8_7d23: 红色英雄故事...
[Embeddings] ✓ ppt_0e07f1e1_700f: 商务汇报...
[Embeddings] ✓ ppt_8bd39e66_6780: 简约商务...
[Embeddings] ✓ ppt_fd7452d4_6b2e: 九一八事变...
[Embeddings] ✓ ppt_9129c9b0_c982: 转正述职报告...
[Embeddings] ✓ ppt_6f2f5b17_0288: 企业培训...
[Embeddings] ✓ ppt_a6c3a9e4_466c: 工作汇报...
[Embeddings] ✓ ppt_ff3b52aa_84fe: 励志商务风...
[Embeddings] ✓ ppt_9b344695_34f2: 开学...
[Embeddings] ✓ ppt_dc1fffc7_c213: 医疗护理...
[Embeddings] ✓ ppt_bd2dd814_7a04: 作品集...
[Embeddings] ✓ ppt_10d7b1f5_9196: 简约工作...
[Embeddings] ✓ ppt_110c5734_667a: 商务汇报...
[Embeddings] ✓ ppt_9506e7ac_614e: 红色英雄故事...
[Embeddings] ✓ ppt_f892d7f5_668d: 个人简历...
[Embeddings] ✓ ppt_b47e75b4_e331: 冬季安全...
[Embeddings] ✓ ppt_c47d3abd_31b5: 年终总结...
[Embeddings] ✓ ppt_076586ca_cbfa: PowerPoint 演示文稿...
[Embeddings] ✓ ppt_25622db7_f2b9: 室内设计...
[Embeddings] ✓ ppt_8fc9918e_6564: 商务汇报...
[Embeddings] ✓ ppt_d5fb4ced_c2ab: 简约商务...
[Embeddings] ✓ ppt_8ccd7ffe_adf6: 岗位竞聘...
[Embeddings] ✓ ppt_1665c4dd_df7d: 年度会议...
[Embeddings] ✓ ppt_19f886d5_0da1: 简约商务...
[Embeddings] ✓ ppt_dc4a3a52_5e84: 商务汇报...
[Embeddings] ✓ ppt_4d4ca048_07f1: 个人述职报告...
[Embeddings] ✓ ppt_3d03c8d4_3507: 商务汇报...
[Embeddings] ✓ ppt_4cb26213_d368: 商务汇报...
[Embeddings] ✓ ppt_eea2e83d_fe6a: 智慧养老...
[Embeddings] ✓ ppt_aef4c14f_19b5: 艺术感...
[Embeddings] ✓ ppt_1baaf66d_a3e2: 设计行业...
[Embeddings] ✓ ppt_f7c9a5b1_1bb7: 新中式...
[Embeddings] ✓ ppt_2c381aae_042b: 商务汇报...
[Embeddings] ✓ ppt_27dcf953_feef: 简约商务...
[Embeddings] ✓ ppt_a0704b03_265a: 开学主题...
[Embeddings] ✓ ppt_d57c702c_1af8: 简约商务...
[Embeddings] ✓ ppt_d23ee22d_f924: 岗位竞聘...
[Embeddings] ✓ ppt_1bcc5ad3_0ac3: 情绪管理...
[Embeddings] ✓ ppt_2fd91440_95a3: 商务汇报...
[Embeddings] ✓ ppt_273b689c_7f25: 简约商务...
[Embeddings] ✓ ppt_c4b00f34_fc57: 开学...
[Embeddings] ✓ ppt_ceba761e_d716: 大学开学...
[Embeddings] ✓ ppt_09f3140b_d721: 暑期夏令营...
[Embeddings] ✓ ppt_b4376297_2619: 企业培训...
[Embeddings] ✓ ppt_85b29a3e_9da6: 小清新...
[Embeddings] ✓ ppt_c7fe0fa4_dddf: 交通安全...
[Embeddings] ✓ ppt_572cf00b_2bbf: 岗位竞聘...
[Embeddings] ✓ ppt_1ff4132e_872e: 情绪管理...
[Embeddings] ✓ ppt_86046923_f3f1: 蓝色商务...
[Embeddings] ✓ ppt_f900503f_5aec: 消防安全知识培训...
[Embeddings] ✓ ppt_c21a91da_080c: 艺术感...
[Embeddings] ✓ ppt_7b16628c_a297: 校园活动...
[Embeddings] ✓ ppt_4ccc1eed_19d6: 智慧养老...
[Embeddings] ✓ ppt_af830785_ec2b: 暑期夏令营...
[Embeddings] ✓ ppt_81caadfa_b72a: 商务汇报...
[Embeddings] ✓ ppt_47b370fb_5929: 作品集...
[Embeddings] ✓ ppt_9bf7a4fd_23af: 新年工作规划...
[Embeddings] ✓ ppt_aebbbafb_27eb: 企业培训...
[Embeddings] ✓ ppt_02caac2f_34b6: 季度工作总结...
[Embeddings] ✓ ppt_6dabb168_2d95: 医疗护理...
[Embeddings] ✓ ppt_5bfd0a23_3855: 开学...
[Embeddings] ✓ ppt_1adff67e_a916: 励志商务风...
[Embeddings] ✓ ppt_bd8765f7_c6d3: 冬季安全生产...
[Embeddings] ✓ ppt_1a12777d_8523: 简约工作...
[Embeddings] ✓ ppt_8662f6e1_029c: 年终总结...
[Embeddings] ✓ ppt_1005961b_6d51: 励志商务风...
[Embeddings] ✓ ppt_9c12ac63_4c7e: 企业宣传...
[Embeddings] ✓ ppt_164f98db_a025: 简约工作...
[Embeddings] ✓ ppt_94ea650d_be53: 个人简历...
[Embeddings] ✓ ppt_3904f245_6227: 红色英雄故事...
[Embeddings] ✓ ppt_269b2a51_b98a: 商务汇报...
[Embeddings] ✓ ppt_6045e1b6_ea1e: 开学...
[Embeddings] ✓ ppt_d4e4723d_62a8: 企业培训...
[Embeddings] ✓ ppt_8d87505d_02b7: 工作汇报...
[Embeddings] ✓ ppt_8c51efda_9831: PowerPoint 演示文稿...
[Embeddings] ✓ ppt_d5d4a991_aacd: 红色英雄故事...
[Embeddings] ✓ ppt_b8b281b9_f223: 企业培训...
[Embeddings] ✓ ppt_3e624abb_403b: 商务汇报...
[Embeddings] ✓ ppt_01986fcf_a96f: 九一八事变...
[Embeddings] ✓ ppt_159cfd2e_d9e2: 简约商务...
[Embeddings] ✓ ppt_cee00d46_edcb: 商业年中工作汇报...
[Embeddings] ✓ ppt_559996ff_2bb1: 年终总结...
[Embeddings] ✓ ppt_258e21e5_1103: 消防安全...
[Embeddings] ✓ ppt_29fd1a25_efa6: 企业培训...
[Embeddings] ✓ ppt_d7872c4a_996d: 个人简历...
[Embeddings] ✓ ppt_d987cf44_d212: 工作汇报...
[Embeddings] ✓ ppt_365a6963_c45f: 励志商务风...
[Embeddings] ✓ ppt_747a85fb_cafd: 九一八事变...
[Embeddings] ✓ ppt_b607c77e_a3b8: 职业生涯规划...
[Embeddings] ✓ ppt_e5bc58e2_10bb: 励志商务风...
[Embeddings] ✓ ppt_b1118e77_9424: 卡通可爱...
[Embeddings] ✓ ppt_a6a5f388_5a46: 商务汇报...
[Embeddings] ✓ ppt_fe4fd735_4f4a: 红色英雄故事...
[Embeddings] ✓ ppt_bdd9cf6b_b9ec: 项目工作总结汇报...
[Embeddings] ✓ ppt_b25bf8f1_4856: 励志商务风...
[Embeddings] ✓ ppt_183c6eed_9986: 年终总结...
